obs_mode,x,mean_hns,std_hns,active_runs
ram,291.0,0.047193428920083255,0.6449136822818692,171
ram,313.0,0.047193428920083255,0.6449136822818692,171
ram,336.0,0.047193428920083255,0.6449136822818692,171
ram,361.0,0.0469048455982396,0.6449457758013873,171
ram,388.0,0.0469048455982396,0.6449457758013873,171
ram,417.0,0.0469048455982396,0.6449457758013873,171
ram,448.0,0.0469048455982396,0.6449457758013873,171
ram,482.0,0.0469048455982396,0.6449457758013873,171
ram,517.0,0.0469048455982396,0.6449457758013873,171
ram,556.0,0.0469048455982396,0.6449457758013873,171
ram,597.0,0.0469048455982396,0.6449457758013873,171
ram,642.0,0.04440179556875222,0.6459527522821533,171
ram,690.0,0.04440179556875222,0.6459527522821533,171
ram,741.0,0.044518442020588786,0.6459376132141148,171
ram,796.0,0.044518442020588786,0.6459376132141148,171
ram,855.0,0.044518442020588786,0.6459376132141148,171
ram,919.0,0.044518442020588786,0.6459376132141148,171
ram,987.0,0.04512760381396111,0.6458887912313035,171
ram,1061.0,0.04512760381396111,0.6458887912313035,171
ram,1140.0,0.04511901870360324,0.6458894007636696,171
ram,1225.0,0.04501707650874858,0.6458978895756906,171
ram,1316.0,0.04501707650874858,0.6458978895756906,171
ram,1414.0,0.04172811623899722,0.6470288738578239,171
ram,1519.0,0.04172811623899722,0.6470288738578239,171
ram,1633.0,0.04172811623899722,0.6470288738578239,171
ram,1754.0,0.036230572439630085,0.6495179952250536,171
ram,1885.0,0.036230572439630085,0.6495179952250536,171
ram,2025.0,0.035611176372154364,0.6496027470865441,171
ram,2176.0,0.03123524492329848,0.6537940092781237,170
ram,2338.0,0.031191412438650236,0.6576192542205995,170
ram,2512.0,0.03070690000935548,0.6576948527868813,170
ram,2699.0,0.03070690000935548,0.6576948527868813,170
ram,2900.0,0.033200805416003815,0.6594530450783604,170
ram,3116.0,0.03287043592999218,0.6594975333530112,170
ram,3348.0,0.03246256400884785,0.6595274363678291,170
ram,3598.0,0.03245392839784083,0.659527870975169,170
ram,3865.0,0.027564146872243324,0.675679795040804,170
ram,4153.0,0.027067146043116865,0.6757646939975459,170
ram,4463.0,0.026979588834358935,0.6757688208173899,170
ram,4795.0,0.03208072341376831,0.6766377606512869,170
ram,5152.0,0.03213235755314007,0.6766347044952373,170
ram,5536.0,0.03213235755314007,0.6766347044952373,170
ram,5948.0,0.03421723751057959,0.676531096215957,170
ram,6391.0,0.03465954144282038,0.6771119136119944,170
ram,6867.0,0.07891132747726125,0.8725293016482577,170
ram,7378.0,0.07664034233180243,0.8729785972315756,170
ram,7927.0,0.06681654952110774,0.8853224165723563,170
ram,8518.0,0.0742167011837298,0.8873254821141124,170
ram,9152.0,0.07387995222527136,0.887404759933237,170
ram,9833.0,0.07395088120337628,0.8873997193619783,170
ram,10566.0,0.07579232687643023,0.887403265687216,170
ram,11352.0,0.08852106138157075,0.9006393267332642,170
ram,12198.0,0.08845628934267999,0.9006448365700085,170
ram,13106.0,0.094684236482653,0.9008078991095598,170
ram,14082.0,0.1037129266193575,0.899567901144573,170
ram,15131.0,0.10827722708117313,0.9004013134003215,170
ram,16258.0,0.10900895483031127,0.9003162548843601,170
ram,17468.0,0.11782418100698273,0.9015996517633076,170
ram,18769.0,0.11036255469353018,0.909897599021878,170
ram,20167.0,0.11361109345771345,0.9100220787288048,170
ram,21668.0,0.11474812039394224,0.9100343497767721,170
ram,23282.0,0.12549663557575547,0.9151390766558412,170
ram,25016.0,0.13077226025511304,0.9161322271703999,170
ram,26879.0,0.12941400923839405,0.9651582020631552,170
ram,28880.0,0.1848810737523676,1.1273026751223933,170
ram,31031.0,0.1835463787096875,1.127689237805869,170
ram,33342.0,0.18472953394872596,1.1275582862135005,170
ram,35824.0,0.18582421735886048,1.1273921761714403,170
ram,38492.0,0.19615050754577715,1.130973310776911,170
ram,41359.0,0.19787930493577194,1.130717807714491,170
ram,44438.0,0.20148413401764115,1.1303594891463695,170
ram,47748.0,0.20421025937623533,1.1302235579344448,170
ram,51303.0,0.20986618033140358,1.1319144452630088,170
ram,55124.0,0.2446440350640689,1.272277251392531,170
ram,59228.0,0.29581025546929723,1.587442184727262,170
ram,63639.0,0.3917924273577891,1.9314376799635262,170
ram,68378.0,0.39272772349726637,1.9312774854513621,170
ram,73470.0,0.3771921115898363,1.971196392897355,170
ram,78941.0,0.3749204514680256,1.971908131292448,170
ram,84819.0,0.3936349954437916,2.0125742149022248,170
